BOLD sample ID	Family	Species	GenBank Accession	Sequence length	Country	Lat	Lon
ZMUO.004603	Curculionidae	Rhinoncus pericarpius	KJ964628	658[0n]	Finland	60.254	22.126
ZMUO.004604	Curculionidae	Rhinoncus pericarpius	KJ964874	658[0n]	Finland	60.254	22.126
ZMUO.004599	Curculionidae	Rhinoncus pericarpius	KJ967389	658[0n]	Finland	60.207	22.326
ZMUO.004600	Curculionidae	Rhinoncus pericarpius	KJ965939	658[0n]	Finland	60.207	22.326
ZMUO.004647	Curculionidae	Rhinoncus pericarpius	KJ965515	658[0n]	Finland		
ZMUO.004939	Curculionidae	Rhinoncus pericarpius	KJ964124	658[0n]	Finland	60.150	24.702
ZMUO.005091	Curculionidae	Rhinoncus perpendicularis	KJ963221	658[0n]	Finland	60.216	24.681
ZMUO.004791	Curculionidae	Rhinoncus perpendicularis	KJ963691	658[0n]	Finland	60.198	24.579
ZMUO.007185	Curculionidae	Rhinoncus perpendicularis	KJ965553	658[0n]	Finland	60.572	27.196
ZMUO.007186	Curculionidae	Rhinoncus perpendicularis	KJ965821	658[0n]	Finland	60.572	27.196
ZMUO.003155	Curculionidae	Rhinusa antirrhini	KJ966293	658[0n]	Finland	65.901	24.471
ZMUO.005188	Curculionidae	Rhinusa antirrhini	KJ962866	640[0n]	Finland	60.163	24.721
ZMUO.001462	Monotomidae	Rhizophagus bipustulatus	KJ962045	635[0n]	Finland	60.220	25.005
ZMUO.001463	Monotomidae	Rhizophagus bipustulatus	KJ964265	630[0n]	Finland	60.220	25.005
ZMUO.004795	Monotomidae	Rhizophagus depressus	KJ966859	658[0n]	Finland	60.160	24.618
ZMUO.000526	Monotomidae	Rhizophagus dispar	KJ963552	658[0n]	Finland	65.116	25.829
ZMUO.004037	Monotomidae	Rhizophagus dispar	KJ964742	658[0n]	Finland	65.449	29.638
ZMUO.003266	Monotomidae	Rhizophagus dispar	KJ962588	620[0n]	Finland	68.383	27.086
ZMUO.003747	Monotomidae	Rhizophagus dispar	KJ962202	658[0n]	Finland	66.378	29.440
ZMUO.000662	Monotomidae	Rhizophagus fenestralis	KJ963012	657[1n]	Finland	65.116	25.829
ZMUO.001464	Monotomidae	Rhizophagus fenestralis	KJ964733	621[0n]	Finland	60.220	25.005
ZMUO.003336	Monotomidae	Rhizophagus grandis	KJ962424	658[0n]	Finland	68.383	27.086
ZMUO.007209	Monotomidae	Rhizophagus picipes	KJ963576	630[0n]	Finland	60.526	27.737
ZMUO.007213	Monotomidae	Rhizophagus picipes	KJ967118	658[0n]	Finland	60.526	27.737
ZMUO.005941	Curculionidae	Rhynchaenus iota	KJ965898	658[0n]	Finland	60.314	24.258
ZMUO.005808	Curculionidae	Rhynchaenus iota	KJ963227	658[0n]	Sweden	56.974	16.071
ZMUO.004106	Curculionidae	Rhynchaenus lonicerae	KJ966424	658[0n]	Finland	61.012	25.651
MP00088	Curculionidae	Rhynchaenus lonicerae	HM909036	658[0n]	Finland	61.072	28.745
ZMUO.001426	Curculionidae	Rhynchaenus rusci	KJ964906	658[0n]	Finland	65.116	25.829
ZMUO.005348	Curculionidae	Rhynchaenus rusci	KJ963563	643[0n]	Finland	60.164	24.694
ZMUO.005807	Curculionidae	Rhynchaenus rusci	KJ963218	658[0n]	Sweden	56.974	16.071
ZMUO.004445	Curculionidae	Rhynchaenus testaceus	KJ965460	658[0n]	Finland	61.456	27.403
ZMUO.004086	Curculionidae	Rhynchaenus testaceus	KJ963407	658[0n]	Finland	66.364	29.313
ZMUO.000431	Attelabidae	Rhynchites cupreus	KJ962867	658[0n]	Finland	60.580	27.202
ZMUO.007274	Attelabidae	Rhynchites cupreus	KJ964073	658[0n]	Finland	60.517	27.272
ZMUO.007261	Attelabidae	Rhynchites cupreus	KJ965524	658[0n]	Finland	61.078	28.516
ZMUO.005245	Attelabidae	Rhynchites cupreus	KJ963184	658[0n]	Finland	61.454	27.404
ZMUO.004917	Curculionidae	Rhyncolus ater	KJ967520	621[0n]	Finland	60.217	24.825
ZMUO.001870	Curculionidae	Rhyncolus ater	KJ963150	658[0n]	Finland	60.189	21.926
ZMUO.003951	Curculionidae	Rhyncolus ater	KJ964123	658[0n]	Finland	60.177	22.085
ZMUO.006499	Curculionidae	Rhyncolus ater	KJ966539	658[0n]	Finland	60.370	22.243
ZMUO.003328	Ciidae	Ropalodontus strandi	KJ965050	658[0n]	Estonia	58.278	27.328
ZMUO.005514	Cerambycidae	Ropalopus femoratus	KJ964459	636[1n]	Sweden	56.768	16.618
ZMUO.006008	Staphylinidae	Rugilus fragilis	KJ964160	642[0n]	Finland	62.388	30.958
ZMUO.005205	Staphylinidae	Rugilus orbiculatus	KJ967424	658[0n]	Finland	60.158	24.723
ZMUO.001817	Staphylinidae	Rugilus orbiculatus	KJ963110	658[0n]	Finland	60.070	19.960
ZMUO.001818	Staphylinidae	Rugilus orbiculatus	KJ965482	658[0n]	Finland	60.070	19.960
ZMUO.000428	Staphylinidae	Rugilus orbiculatus	KJ966994	658[0n]	Finland	60.580	27.202
ZMUO.001658	Staphylinidae	Rugilus rufipes	KJ967092	658[0n]	Finland	60.205	20.052
ZMUO.001816	Staphylinidae	Rugilus rufipes	KJ966451	658[0n]	Finland	60.070	19.960
ZMUO.001822	Staphylinidae	Rugilus rufipes	KJ965709	658[0n]	Finland	60.070	19.960
ZMUO.004077	Staphylinidae	Rugilus rufipes	KJ967395	658[0n]	Finland	60.190	25.137
ZMUO.004110	Staphylinidae	Rugilus rufipes	KJ963685	658[0n]	Finland	61.012	25.651
ZMUO.006166	Curculionidae	Rutidosoma globulus	KJ967383	658[0n]	Finland	60.003	20.157
ZMUO.004763	Curculionidae	Rutidosoma globulus	KJ963623	658[0n]	Finland	61.629	25.113
ZMUO.005921	Curculionidae	Rutidosoma globulus	KJ965353	658[0n]	Finland	60.314	24.258
ZMUO.001215	Staphylinidae	Rybaxis laminata	KJ965473	658[0n]	Finland	60.233	19.919
ZMUO.001228	Staphylinidae	Rybaxis laminata	KJ963330	658[0n]	Finland	60.233	19.919
ZMUO.006808	Staphylinidae	Rybaxis longicornis	KJ962841	658[0n]	Finland	65.781	24.212
ZMUO.006809	Staphylinidae	Rybaxis longicornis	KJ961740	658[0n]	Finland	65.781	24.212
ZMUO.005002	Staphylinidae	Rybaxis longicornis	KJ963779	658[0n]	Finland	60.164	24.715
ZMUO.000383	Staphylinidae	Rybaxis longicornis	KJ967441	658[0n]	Finland	60.580	27.202
ZMUO.001229	Staphylinidae	Rybaxis longicornis	KJ963491	658[0n]	Finland	60.233	19.919
ZMUO.001230	Staphylinidae	Rybaxis longicornis	KJ963725	658[0n]	Finland	60.233	19.919
ZMUO.001694	Staphylinidae	Rybaxis longicornis	KJ963231	658[0n]	Finland	65.033	25.418
ZMUO.004113	Salpingidae	Salpingus planirostris	KJ963393	658[0n]	Finland	61.012	25.651
ZMUO.001677	Salpingidae	Salpingus planirostris	KJ965219	658[0n]	Finland	65.033	25.418
ZMUO.000648	Salpingidae	Salpingus ruficollis	KJ965264	658[0n]	Finland	65.116	25.829
ZMUO.001948	Cerambycidae	Saperda carcharias	KJ965483	658[0n]	Finland	60.016	22.507
ZMUO.000555	Cerambycidae	Saperda carcharias	KJ964971	658[0n]	Finland	65.685	24.584
ZMUO.004842	Cerambycidae	Saperda carcharias	KJ966951	656[0n]	Finland	60.249	22.121
ZMUO.001927	Cerambycidae	Saperda perforata	KJ963202	658[0n]	Finland	60.368	23.107
ZMUO.003095	Cerambycidae	Saperda perforata	KJ963846	658[0n]	Finland	61.071	28.750
ZMUO.004642	Cerambycidae	Saperda perforata	KJ963410	632[0n]	Finland	61.744	25.354
ZMUO.003716	Cerambycidae	Saperda perforata	KJ966124	658[0n]	Finland	65.817	24.926
ZMUO.001926	Cerambycidae	Saperda perforata	KJ964768	658[0n]	Finland	60.368	23.107
ZMUO.003711	Cerambycidae	Saperda perforata	KJ963809	658[0n]	Finland	61.060	28.694
ZMUO.003712	Cerambycidae	Saperda perforata	KJ966269	658[0n]	Finland	61.060	28.694
ZMUO.003713	Cerambycidae	Saperda perforata	KJ966010	658[0n]	Finland	61.060	28.694
ZMUO.003714	Cerambycidae	Saperda perforata	KJ962898	658[0n]	Finland	65.817	24.926
ZMUO.003715	Cerambycidae	Saperda perforata	KJ962664	658[0n]	Finland	65.817	24.926
ZMUO.003718	Cerambycidae	Saperda scalaris	KJ963102	658[0n]	Finland	65.136	25.868
ZMUO.003719	Cerambycidae	Saperda scalaris	KJ965463	658[0n]	Finland	65.136	25.868
ZMUO.001924	Cerambycidae	Saperda scalaris	KJ965626	658[0n]	Finland	60.427	22.177
ZMUO.003721	Cerambycidae	Saperda scalaris	KJ962906	658[0n]	Finland	68.023	24.067
ZMUO.001925	Cerambycidae	Saperda scalaris	KJ964559	658[0n]	Finland	69.040	20.819
ZMUO.001806	Cerambycidae	Saperda scalaris	KJ964526	658[0n]	Finland	60.367	23.111
ZMUO.003717	Cerambycidae	Saperda scalaris	KJ961715	658[0n]	Finland	60.204	23.708
MP00446	Cerambycidae	Saperda scalaris	HQ559269	658[0n]	Finland	64.341	26.876
ZMUO.003091	Cerambycidae	Saperda scalaris	KJ965793	658[0n]	Finland	64.949	25.414
ZMUO.000709	Cerambycidae	Saperda scalaris	KJ962964	658[0n]	Finland	61.148	28.773
ZMUO.003291	Staphylinidae	Scaphidium quadrimaculatum	KJ962962	658[0n]	Estonia	58.278	27.328
ZMUO.003292	Staphylinidae	Scaphidium quadrimaculatum	KJ962527	658[0n]	Estonia	58.278	27.328
ZMUO.005486	Staphylinidae	Scaphidium quadrimaculatum	KJ963785	658[0n]	Finland	59.957	23.064
ZMUO.005336	Staphylinidae	Scaphidium quadrimaculatum	KJ962145	613[0n]	Finland	59.845	23.252
ZMUO.004410	Staphylinidae	Scaphidium quadrimaculatum	KJ963583	658[0n]	Finland	61.468	27.372
ZMUO.004480	Staphylinidae	Scaphisoma agaricinum	KJ964524	658[0n]	Finland	60.430	22.168
ZMUO.004481	Staphylinidae	Scaphisoma agaricinum	KJ963540	658[0n]	Finland	60.430	22.168
ZMUO.005909	Staphylinidae	Scaphisoma agaricinum	KJ966647	658[0n]	Finland	64.949	25.414
ZMUO.004038	Staphylinidae	Scaphisoma agaricinum	KJ965088	658[0n]	Finland	65.449	29.638
ZMUO.002376	Staphylinidae	Scaphisoma subalpinum	KJ963318	658[0n]	Finland	66.748	26.568
ZMUO.004009	Staphylinidae	Scaphisoma subalpinum	KJ966290	658[0n]	Finland	64.391	25.881
ZMUO.005064	Dytiscidae	Scarodytes halensis	KJ965175	658[0n]	Finland	60.124	19.912
ZMUO.004808	Dytiscidae	Scarodytes halensis	KJ966237	658[0n]	Finland	60.167	24.629
ZMUO.006806	Staphylinidae	Schistoglossa aubei	KJ967155	658[0n]	Finland	65.781	24.212
ZMUO.002431	Staphylinidae	Schistoglossa curtipennis	KJ966728	658[0n]	Finland	65.063	25.471
ZMUO.002445	Staphylinidae	Schistoglossa curtipennis	KJ966897	605[0n]	Finland	65.063	25.471
ZMUO.001231	Staphylinidae	Schistoglossa gemina	KJ964444	658[0n]	Finland	60.233	19.919
ZMUO.001219	Staphylinidae	Schistoglossa viduata	KJ963075	658[0n]	Finland	60.233	19.919
ZMUO.003295	Pyrochroidae	Schizotus pectinicornis	KJ962508	658[0n]	Estonia	58.278	27.328
ZMUO.005493	Pyrochroidae	Schizotus pectinicornis	KJ962969	622[0n]	Finland	61.879	25.288
ZMUO.004744	Pyrochroidae	Schizotus pectinicornis	KJ963138	658[0n]	Finland	60.290	22.198
ZMUO.002345	Curculionidae	Sciaphilus asperatus	KJ962310	658[0n]	Finland	60.068	19.958
ZMUO.002362	Curculionidae	Sciaphilus asperatus	KJ962757	658[0n]	Finland	60.068	19.958
ZMUO.005003	Curculionidae	Sciaphilus asperatus	KJ961897	658[0n]	Finland	60.176	24.698
ZMUO.003854	Curculionidae	Sciaphilus asperatus	KJ961956	658[0n]	Finland	61.065	28.195
ZMUO.002525	Leiodidae	Sciodrepoides alpestris	KJ964746	522[0n]	Finland	66.366	29.323
ZMUO.002565	Leiodidae	Sciodrepoides fumatus	KJ965654	658[0n]	Finland	65.056	25.545
ZMUO.002524	Leiodidae	Sciodrepoides watsoni	KJ963427	658[0n]	Finland	66.366	29.323
ZMUO.007329	Leiodidae	Sciodrepoides watsoni	KJ962068	658[0n]	Finland	68.019	24.153
ZMUO.007590	Curculionidae	Scolytus intricatus	KJ964683	501[0n]	Finland	60.458	22.181
ZMUO.005139	Curculionidae	Scolytus ratzeburgii	KJ964398	623[0n]	Finland	60.496	26.717
ZMUO.004928	Curculionidae	Scolytus ratzeburgii	KJ967474	629[1n]	Finland	59.831	23.006
ZMUO.005651	Staphylinidae	Scopaeus laevigatus	KJ966349	658[0n]	Finland	60.012	20.186
ZMUO.007275	Staphylinidae	Scopaeus laevigatus	KJ962243	658[0n]	Finland	60.517	27.272
ZMUO.006399	Scraptiidae	Scraptia fuscula	KJ966460	658[0n]	Sweden	56.932	16.424
ZMUO.005035	Coccinellidae	Scymnus frontalis	KJ966166	658[0n]	Finland	60.243	24.716
ZMUO.000825	Coccinellidae	Scymnus haemorrhoidalis	KJ966591	658[0n]	Finland	60.435	26.870
ZMUO.005409	Coccinellidae	Scymnus haemorrhoidalis	KJ964428	658[0n]	Finland	61.456	27.403
ZMUO.005945	Coccinellidae	Scymnus haemorrhoidalis	KJ963973	614[0n]	Finland	60.314	24.258
ZMUO.006693	Coccinellidae	Scymnus nigrinus	KJ965464	658[0n]	Finland	60.090	19.917
ZMUO.006694	Coccinellidae	Scymnus nigrinus	KJ964304	658[0n]	Finland	60.090	19.917
ZMUO.005341	Coccinellidae	Scymnus nigrinus	KJ961872	633[0n]	Finland	60.164	24.694
ZMUO.006885	Coccinellidae	Scymnus nigrinus	KJ964392	658[0n]	Finland	65.897	24.474
ZMUO.005717	Coccinellidae	Scymnus schmidti	KJ964675	658[0n]	Finland	60.212	20.240
ZMUO.003943	Coccinellidae	Scymnus suturalis	KJ964091	658[0n]	Finland	60.025	22.505
ZMUO.005885	Elateridae	Selatosomus aeneus	KJ966561	657[0n]	Finland	60.111	22.944
MP00409	Elateridae	Selatosomus aeneus	HQ559255	620[0n]	Finland	59.996	20.145
ZMUO.004390	Elateridae	Selatosomus cruciatus	KJ963158	630[0n]	Finland	60.155	24.721
ZMUO.005112	Elateridae	Selatosomus cruciatus	KJ962361	656[0n]	Finland	61.456	27.403
ZMUO.000730	Elateridae	Selatosomus cruciatus	KJ962487	658[0n]	Finland	61.565	29.564
ZMUO.003998	Elateridae	Selatosomus impressus	KJ962465	658[0n]	Finland	64.391	25.881
ZMUO.005429	Elateridae	Selatosomus impressus	KJ965441	658[0n]	Finland	61.447	27.391
ZMUO.003963	Elateridae	Selatosomus impressus	KJ963165	658[0n]	Finland	65.137	25.855
ZMUO.005798	Elateridae	Selatosomus impressus	KJ961993	658[0n]	Sweden	56.974	16.071
ZMUO.001548	Elateridae	Selatosomus melancholicus	KJ962206	658[0n]	Finland	64.244	30.379
ZMUO.000490	Elateridae	Selatosomus melancholicus	KJ963222	534[0n]	Finland	65.116	25.829
ZMUO.006911	Elateridae	Selatosomus melancholicus	KJ963163	658[0n]	Finland	68.053	24.065
ZMUO.000657	Staphylinidae	Sepedophilus littoreus	KJ966998	658[0n]	Finland	65.116	25.829
ZMUO.005156	Staphylinidae	Sepedophilus littoreus	KJ966187	629[0n]	Finland	60.341	25.474
ZMUO.003060	Staphylinidae	Sepedophilus littoreus	KJ966300	658[0n]	Finland	67.699	29.715
MP00229	Staphylinidae	Sepedophilus littoreus	HM909074	658[0n]	Finland	62.401	30.925
ZMUO.003826	Staphylinidae	Sepedophilus marshami	KJ965889	658[0n]	Finland	60.458	22.181
ZMUO.004933	Staphylinidae	Sepedophilus marshami	KJ962030	658[0n]	Finland	60.164	24.694
ZMUO.006749	Staphylinidae	Sepedophilus marshami	KJ966910	658[0n]	Finland	61.510	29.577
ZMUO.004804	Staphylinidae	Sepedophilus marshami	KJ967504	658[0n]	Finland	61.628	25.114
ZMUO.005649	Staphylinidae	Sepedophilus pedicularius	KJ966871	658[0n]	Finland	60.012	20.186
ZMUO.001221	Staphylinidae	Sepedophilus pedicularius	KJ962555	658[0n]	Finland	60.233	19.919
ZMUO.004078	Staphylinidae	Sepedophilus testaceus	KJ966168	658[0n]	Finland	60.190	25.137
ZMUO.005146	Scarabaeidae	Serica brunnea	KJ963365	627[0n]	Finland	61.456	27.403
ZMUO.004873	Scarabaeidae	Serica brunnea	KJ962026	658[0n]	Finland	59.844	23.252
MP00329	Corylophidae	Sericoderus lateralis	HM909109	658[0n]	Finland	60.047	19.977
ZMUO.003058	Elateridae	Sericus brunneus	KJ962993	658[0n]	Finland	67.699	29.715
ZMUO.004025	Elateridae	Sericus brunneus	KJ964495	658[0n]	Finland	64.391	25.881
ZMUO.005327	Curculionidae	Sibinia viscariae	KJ961913	658[0n]	Finland	60.100	24.304
ZMUO.005322	Curculionidae	Sibinia viscariae	KJ961796	658[0n]	Finland	61.516	29.558
ZMUO.007064	Cantharidae	Silis ruficollis	KJ967067	658[0n]	Finland	60.232	19.919
ZMUO.007068	Cantharidae	Silis ruficollis	KJ964622	658[0n]	Finland	60.232	19.919
ZMUO.007072	Cantharidae	Silis ruficollis	KJ964658	658[0n]	Finland	60.232	19.919
ZMUO.004397	Silphidae	Silpha carinata	KJ967106	658[0n]	Finland	60.164	24.713
ZMUO.001431	Silphidae	Silpha carinata	KJ966936	658[0n]	Finland	60.199	22.060
ZMUO.001374	Silphidae	Silpha carinata	KJ961840	658[0n]	Finland	59.840	23.020
ZMUO.004696	Silphidae	Silpha carinata	KJ965178	658[0n]	Finland	59.957	23.067
ZMUO.006708	Silphidae	Silpha tristis	KJ967015	658[0n]	Finland	60.212	20.240
MP00422	Silphidae	Silpha tristis	HQ559261	658[0n]	Finland	60.071	19.955
ZMUO.000389	Silvanidae	Silvanoprus fagi	KJ961995	658[0n]	Finland	60.580	27.202
ZMUO.000415	Silvanidae	Silvanoprus fagi	KJ962909	658[0n]	Finland	60.580	27.202
ZMUO.004892	Silvanidae	Silvanus bidentatus	KJ963197	658[0n]	Finland	60.167	24.791
ZMUO.006396	Silvanidae	Silvanus bidentatus	KJ967260	632[0n]	Sweden	56.932	16.424
ZMUO.007063	Lucanidae	Sinodendron cylindricum	KJ961721	658[0n]	Finland	60.232	19.919
ZMUO.007365	Curculionidae	Sirocalodes depressicollis	KJ965465	658[0n]	Finland	61.072	28.709
ZMUO.007366	Curculionidae	Sirocalodes depressicollis	KJ965798	658[0n]	Finland	61.072	28.709
ZMUO.006480	Curculionidae	Sitona ambiguus	KJ964518	658[0n]	Finland	61.204	26.050
ZMUO.004807	Curculionidae	Sitona hispidulus	KJ962920	658[0n]	Finland	60.159	24.613
ZMUO.005007	Curculionidae	Sitona hispidulus	KJ962287	658[0n]	Finland	60.176	24.698
ZMUO.006942	Curculionidae	Sitona lepidus	KJ965122	658[0n]	Finland	68.053	24.065
ZMUO.005890	Curculionidae	Sitona lepidus	KJ965409	658[0n]	Finland	60.111	22.944
ZMUO.003880	Curculionidae	Sitona lepidus	KJ965972	637[0n]	Finland	61.065	28.195
ZMUO.007268	Curculionidae	Sitona lepidus	KJ964696	658[0n]	Finland	61.078	28.516
ZMUO.005732	Curculionidae	Sitona lineellus	KJ962739	658[0n]	Finland	60.212	20.240
ZMUO.003230	Curculionidae	Sitona lineellus	KJ967501	658[0n]	Finland	69.409	25.817
ZMUO.003248	Curculionidae	Sitona lineellus	KJ963181	658[0n]	Finland	69.376	25.821
ZMUO.003885	Curculionidae	Sitona sulcifrons	KJ965834	658[0n]	Finland	61.065	28.195
ZMUO.004041	Curculionidae	Sitona suturalis	KJ965477	658[0n]	Finland	59.921	20.912
MP00314	Dryophthoridae	Sitophilus oryzae	HM909105	658[0n]	Finland	64.966	25.538
ZMUO.006650	Chrysomelidae	Smaragdina affinis	KJ964843	658[0n]	Finland	61.204	26.050
ZMUO.006465	Chrysomelidae	Smaragdina affinis	KJ965720	658[0n]	Finland	61.204	26.050
ZMUO.005302	Chrysomelidae	Smaragdina flavicollis	KJ962497	658[0n]	Finland	60.162	24.721
ZMUO.007420	Chrysomelidae	Smaragdina salicina	KJ963728	658[0n]	Estonia	58.017	25.879
ZMUO.005215	Chrysomelidae	Smaragdina salicina	KJ963118	658[0n]	Finland	60.863	28.306
ZMUO.006647	Chrysomelidae	Smaragdina salicina	KJ961888	658[0n]	Finland	61.204	26.050
ZMUO.006648	Chrysomelidae	Smaragdina salicina	KJ964668	658[0n]	Finland	61.204	26.050
ZMUO.007803	Ptiliidae	Smicrus filicornis	KJ963754	658[0n]	Finland	60.196	24.593
ZMUO.006367	Coccinellidae	Sospita vigintiguttata	KJ963950	655[3n]	Finland	60.207	22.326
ZMUO.003812	Cryptophagidae	Spavius glaber	KJ967418	658[0n]	Finland	60.458	22.181
MP00368	Cryptophagidae	Spavius glaber	HQ559233	658[0n]	Finland	60.047	19.977
ZMUO.002036	Hydrophilidae	Sphaeridium lunatum	KJ962796	658[0n]	Finland	64.417	27.677
ZMUO.002037	Hydrophilidae	Sphaeridium lunatum	KJ966922	658[0n]	Finland	64.417	27.677
ZMUO.002038	Hydrophilidae	Sphaeridium lunatum	KJ961756	658[0n]	Finland	64.417	27.677
ZMUO.006656	Hydrophilidae	Sphaeridium scarabaeoides	KJ965648	658[0n]	Finland	60.060	20.209
ZMUO.001556	Salpingidae	Sphaeriestes stockmanni	KJ965542	658[0n]	Finland	64.244	30.379
ZMUO.001558	Salpingidae	Sphaeriestes stockmanni	KJ965183	658[0n]	Finland	64.244	30.379
ZMUO.005105	Chrysomelidae	Sphaeroderma testaceum	KJ966634	658[0n]	Finland	60.250	24.848
ZMUO.006153	Chrysomelidae	Sphaeroderma testaceum	KJ965283	658[0n]	Sweden	56.501	16.466
ZMUO.004080	Alexiidae	Sphaerosoma pilosum	KJ967241	658[0n]	Finland	60.190	25.137
ZMUO.003942	Sphindidae	Sphindus dubius	KJ962540	658[0n]	Finland	60.025	22.505
ZMUO.002321	Sphindidae	Sphindus dubius	KJ964012	658[0n]	Finland	65.116	25.829
ZMUO.001952	Cerambycidae	Spondylis buprestoides	KJ963001	658[0n]	Finland	62.585	29.627
ZMUO.005135	Cerambycidae	Spondylis buprestoides	KJ964608	613[0n]	Finland	61.227	27.880
ZMUO.000752	Cerambycidae	Spondylis buprestoides	KJ964556	658[0n]	Finland	59.809	23.024
MP00403	Cerambycidae	Spondylis buprestoides	JN284885	637[0n]	Finland	59.847	22.431
ZMUO.004176	Ptinidae	Stagetus borealis	KJ962117	658[0n]	Finland	64.244	30.379
ZMUO.004852	Staphylinidae	Staphylinus caesareus	KJ965984	658[0n]	Finland	60.162	24.697
ZMUO.005518	Elateridae	Stenagostus rhombeus	KJ966071	611[1n]	Sweden	56.794	16.571
ZMUO.006814	Staphylinidae	Stenichnus collaris	KJ966566	658[0n]	Finland	65.781	24.212
ZMUO.004127	Staphylinidae	Stenichnus collaris	KJ965227	658[0n]	Finland	61.012	25.651
ZMUO.001525	Staphylinidae	Stenichnus collaris	KJ962621	658[0n]	Finland	65.033	25.418
ZMUO.007551	Cerambycidae	Stenocorus meridianus	KJ966016	658[0n]	Finland	61.057	25.065
ZMUO.007550	Cerambycidae	Stenocorus meridianus	KJ963476	658[0n]	Finland	61.056	25.047
MP00436	Cerambycidae	Stenocorus meridianus	KJ967080	658[0n]	Finland	61.093	25.005
ZMUO.004507	Carabidae	Stenolophus mixtus	KJ963346	657[1n]	Finland	59.825	23.010
ZMUO.004444	Carabidae	Stenolophus mixtus	KJ962230	658[0n]	Finland	60.179	24.707
ZMUO.001939	Cerambycidae	Stenostola dubia	KJ962039	658[0n]	Finland	60.701	24.184
ZMUO.004845	Cerambycidae	Stenostola dubia	KJ961907	647[0n]	Finland	60.369	25.709
ZMUO.007528	Cerambycidae	Stenostola dubia	KJ961799	658[0n]	Finland	60.267	22.237
ZMUO.003036	Stenotrachelidae	Stenotrachelus aeneus	KJ964661	658[0n]	Finland	67.699	29.715
ZMUO.003037	Stenotrachelidae	Stenotrachelus aeneus	KJ967294	658[0n]	Finland	67.699	29.715
ZMUO.000612	Stenotrachelidae	Stenotrachelus aeneus	KJ961719	658[0n]	Finland	65.116	25.829
MP00419	Stenotrachelidae	Stenotrachelus aeneus	HQ559259	658[0n]	Finland	65.111	25.921
ZMUO.005654	Staphylinidae	Stenus argus	KJ962804	643[0n]	Finland	60.012	20.186
ZMUO.004208	Staphylinidae	Stenus assequens	KJ964525	658[0n]	Finland	67.373	23.762
ZMUO.006707	Staphylinidae	Stenus atratulus	KJ961738	658[0n]	Finland	60.090	19.917
ZMUO.001034	Staphylinidae	Stenus atratulus	KJ962235	658[0n]	Finland	60.240	19.484
ZMUO.007488	Staphylinidae	Stenus bifoveolatus	KJ963028	658[0n]	Finland	61.781	22.762
ZMUO.007489	Staphylinidae	Stenus bifoveolatus	KJ962136	658[0n]	Finland	61.781	22.762
ZMUO.002303	Staphylinidae	Stenus bifoveolatus	KJ963486	658[0n]	Finland	66.372	29.315
ZMUO.006908	Staphylinidae	Stenus bifoveolatus	KJ966228	658[0n]	Finland	68.004	24.121
ZMUO.006909	Staphylinidae	Stenus bifoveolatus	KJ966150	658[0n]	Finland	68.004	24.121
ZMUO.002480	Staphylinidae	Stenus bifoveolatus	KJ962573	657[0n]	Finland	68.421	27.440
ZMUO.007326	Staphylinidae	Stenus biguttatus	KJ963857	658[0n]	Finland	61.053	28.647
ZMUO.007327	Staphylinidae	Stenus biguttatus	KJ963908	658[0n]	Finland	61.053	28.647
ZMUO.006615	Staphylinidae	Stenus biguttatus	KJ962209	658[0n]	Finland	66.288	29.646
ZMUO.003000	Staphylinidae	Stenus bilineatus	KJ967208	658[0n]	Finland	68.499	28.101
ZMUO.007322	Staphylinidae	Stenus bimaculatus	KJ965091	658[0n]	Finland	61.053	28.647
ZMUO.001046	Staphylinidae	Stenus binotatus	KJ962858	658[0n]	Finland	60.012	20.186
ZMUO.003223	Staphylinidae	Stenus bohemicus	KJ966622	658[0n]	Finland	69.409	25.817
ZMUO.005789	Staphylinidae	Stenus bohemicus	KJ966902	658[0n]	Finland	66.291	29.630
ZMUO.005793	Staphylinidae	Stenus bohemicus	KJ965315	658[0n]	Finland	66.291	29.630
ZMUO.004204	Staphylinidae	Stenus boops	KJ963111	658[0n]	Finland	67.373	23.762
ZMUO.005792	Staphylinidae	Stenus boops	KJ961846	658[0n]	Finland	66.291	29.630
ZMUO.000586	Staphylinidae	Stenus canaliculatus	KJ962611	658[0n]	Finland	64.969	24.720
ZMUO.003168	Staphylinidae	Stenus canaliculatus	KJ964820	658[0n]	Finland	65.901	24.471
ZMUO.003224	Staphylinidae	Stenus canaliculatus	KJ967274	658[0n]	Finland	69.409	25.817
ZMUO.000957	Staphylinidae	Stenus carbonarius	KJ963682	658[0n]	Finland	60.233	19.919
ZMUO.000958	Staphylinidae	Stenus carbonarius	KJ962472	658[0n]	Finland	60.233	19.919
ZMUO.000959	Staphylinidae	Stenus carbonarius	KJ965234	658[0n]	Finland	60.233	19.919
ZMUO.001126	Staphylinidae	Stenus carbonarius	KJ965992	658[0n]	Finland	60.233	19.919
ZMUO.003761	Staphylinidae	Stenus cicindeloides	KJ965859	658[0n]	Finland	59.832	23.089
ZMUO.006628	Staphylinidae	Stenus cicindeloides	KJ961731	658[0n]	Finland	60.179	19.788
ZMUO.007109	Staphylinidae	Stenus cicindeloides	KJ965368	658[0n]	Finland	60.232	19.919
